Customer ID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,Avg_Order_Value
15844.0,130.73999999999998,1,134,2011-10-24 15:19:00,2011-10-24 15:19:00,130.73999999999998
15845.0,4426.28,11,2128,2010-01-26 14:44:00,2011-11-22 09:42:00,402.3890909090909
15846.0,107.01,1,79,2010-11-19 14:40:00,2010-11-19 14:40:00,107.01
15847.0,822.57,5,643,2010-03-08 08:47:00,2011-11-01 14:41:00,164.514
15848.0,137.99,1,45,2010-03-28 10:54:00,2010-03-28 10:54:00,137.99
15850.0,1006.75,6,1334,2009-12-13 13:27:00,2011-11-20 14:14:00,167.79166666666666
15851.0,109.73,1,67,2010-07-01 12:34:00,2010-07-01 12:34:00,109.73
15852.0,257.26,3,60,2010-07-01 10:16:00,2011-06-06 11:22:00,85.75333333333333
15853.0,110.8,1,135,2011-10-19 10:38:00,2011-10-19 10:38:00,110.8
15854.0,5578.28,21,1691,2009-12-10 12:08:00,2011-12-05 13:39:00,265.6323809523809
15855.0,1052.72,6,712,2010-08-20 17:15:00,2011-07-26 10:20:00,175.45333333333335
15856.0,32275.95,52,19550,2009-12-03 14:02:00,2011-12-05 17:09:00,620.6913461538462
15857.0,570.48,2,584,2010-10-05 16:43:00,2011-11-21 12:18:00,285.24
15858.0,3552.41,13,2715,2009-12-10 11:42:00,2011-11-24 12:48:00,273.2623076923077
15859.0,438.46,1,174,2010-10-03 12:52:00,2010-10-03 12:52:00,438.46
15860.0,2361.3,17,1259,2009-12-06 12:31:00,2011-10-30 11:25:00,138.9
15861.0,4369.2,12,3837,2010-01-28 19:41:00,2011-11-27 15:59:00,364.09999999999997
15862.0,2512.29,13,1520,2009-12-17 11:33:00,2011-12-01 13:28:00,193.25307692307692
15863.0,355.1,5,162,2009-12-17 10:20:00,2011-11-14 12:49:00,71.02000000000001
15864.0,2180.76,7,1486,2010-11-23 15:02:00,2011-11-17 13:32:00,311.5371428571429
15865.0,2241.42,5,1141,2010-01-05 13:58:00,2011-10-30 12:43:00,448.284
15866.0,211.89,1,124,2011-08-30 14:09:00,2011-08-30 14:09:00,211.89
15867.0,8923.3,31,5067,2009-12-14 15:16:00,2011-12-04 13:32:00,287.84838709677416
15868.0,94.53,1,57,2010-05-05 14:11:00,2010-05-05 14:11:00,94.53
15869.0,321.11,3,273,2010-03-23 16:50:00,2011-03-07 17:23:00,107.03666666666668
15870.0,857.46,4,504,2010-09-19 16:22:00,2011-11-07 10:58:00,214.365
15871.0,33.099999999999994,1,5,2010-09-28 14:16:00,2010-09-28 14:16:00,33.099999999999994
15872.0,729.25,4,467,2010-06-07 14:53:00,2011-11-25 11:55:00,182.3125
15873.0,313.91999999999996,4,1152,2010-07-27 11:58:00,2010-07-28 12:41:00,78.47999999999999
15874.0,11284.76,21,5102,2010-01-07 13:56:00,2011-10-07 12:31:00,537.3695238095238
15875.0,108.52,1,74,2010-03-03 16:51:00,2010-03-03 16:51:00,108.52
15876.0,1449.14,2,886,2010-09-17 15:26:00,2010-10-26 18:58:00,724.57
15877.0,490.33,2,368,2011-11-22 11:18:00,2011-12-08 11:53:00,245.165
15878.0,330.77,2,243,2009-12-06 12:28:00,2010-05-27 12:17:00,165.385
15879.0,1137.8,4,639,2009-12-17 19:54:00,2010-10-31 16:21:00,284.45
15880.0,329.03,1,202,2010-12-05 13:00:00,2010-12-05 13:00:00,329.03
15881.0,501.39,5,260,2010-12-10 13:32:00,2011-01-31 16:59:00,100.27799999999999
15882.0,1124.66,8,650,2009-12-10 15:33:00,2011-05-25 11:35:00,140.5825
15883.0,396.48,2,223,2011-11-06 14:50:00,2011-12-07 17:05:00,198.24
15884.0,244.60000000000002,2,152,2009-12-03 18:23:00,2010-10-03 15:55:00,122.30000000000001
15885.0,1951.82,15,622,2010-01-21 12:47:00,2011-09-08 10:43:00,130.12133333333333
15886.0,1052.8700000000001,4,667,2010-04-20 15:03:00,2011-10-10 14:25:00,263.21750000000003
15887.0,1027.15,3,605,2010-06-02 11:53:00,2010-10-29 08:36:00,342.3833333333334
15888.0,429.16,3,139,2010-07-01 11:51:00,2011-09-20 12:30:00,143.05333333333334
15889.0,1427.6,8,800,2009-12-10 12:21:00,2011-07-06 11:10:00,178.45
15890.0,535.65,5,119,2010-04-14 08:43:00,2010-11-10 12:46:00,107.13
15891.0,511.68,1,418,2011-04-27 12:35:00,2011-04-27 12:35:00,511.68
15892.0,128.2,1,46,2010-02-08 16:23:00,2010-02-08 16:23:00,128.2
15893.0,305.28000000000003,1,288,2010-08-15 11:12:00,2010-08-15 11:12:00,305.28000000000003
15894.0,258.25,2,164,2010-12-05 14:06:00,2011-03-31 13:50:00,129.125
15895.0,179.17,1,94,2011-07-13 10:27:00,2011-07-13 10:27:00,179.17
15897.0,208.59,2,223,2011-05-29 13:32:00,2011-05-29 13:50:00,104.295
15898.0,4996.45,25,2160,2009-12-11 16:11:00,2011-12-08 15:23:00,199.858
15899.0,56.25,1,39,2010-12-06 10:36:00,2010-12-06 10:36:00,56.25
15900.0,886.57,4,656,2010-05-26 11:27:00,2011-11-16 12:19:00,221.6425
15901.0,687.72,7,695,2010-06-14 12:39:00,2011-11-23 12:43:00,98.24571428571429
15902.0,145.01,1,124,2010-11-24 16:57:00,2010-11-24 16:57:00,145.01
15903.0,8939.84,12,3926,2010-01-14 10:57:00,2011-11-30 08:08:00,744.9866666666667
15904.0,164.68,1,84,2011-12-01 14:50:00,2011-12-01 14:50:00,164.68
15905.0,114.69,1,82,2010-06-14 16:00:00,2010-06-14 16:00:00,114.69
15906.0,2530.19,10,749,2010-09-15 12:17:00,2011-11-20 12:24:00,253.019
15907.0,882.72,3,478,2011-05-13 13:01:00,2011-12-06 12:21:00,294.24
15908.0,758.62,2,173,2010-07-15 19:21:00,2010-08-06 11:56:00,379.31
15909.0,191.94,1,98,2011-06-19 10:38:00,2011-06-19 10:38:00,191.94
15910.0,2661.17,15,2158,2010-01-21 11:51:00,2011-12-09 10:51:00,177.41133333333335
15911.0,1700.24,8,810,2009-12-09 13:26:00,2010-03-26 12:06:00,212.53
15912.0,1074.7,9,759,2009-12-10 12:58:00,2011-06-14 14:29:00,119.41111111111111
15913.0,6.300000000000001,1,3,2010-06-23 16:31:00,2010-06-23 16:31:00,6.300000000000001
15914.0,205.99,2,149,2010-11-26 16:09:00,2010-11-26 16:10:00,102.995
15915.0,364.45,1,414,2010-11-03 11:13:00,2010-11-03 11:13:00,364.45
15916.0,3145.2400000000002,13,1618,2009-12-10 16:21:00,2011-11-23 13:46:00,241.94153846153847
15917.0,530.17,5,248,2009-12-02 14:55:00,2011-04-06 10:40:00,106.03399999999999
15918.0,582.88,3,240,2010-03-18 11:40:00,2011-06-02 11:42:00,194.29333333333332
15919.0,525.69,2,385,2010-12-06 11:26:00,2011-11-20 11:28:00,262.845
15920.0,569.14,9,238,2009-12-14 13:09:00,2011-07-08 15:31:00,63.23777777777778
15921.0,775.26,4,335,2010-03-09 11:03:00,2011-06-20 11:03:00,193.815
15922.0,369.5,1,138,2010-12-01 13:51:00,2010-12-01 13:51:00,369.5
15923.0,127.08,1,122,2010-12-02 12:16:00,2010-12-02 12:16:00,127.08
15924.0,102.82,1,103,2009-12-08 15:00:00,2009-12-08 15:00:00,102.82
15925.0,207.15,1,93,2011-05-29 15:35:00,2011-05-29 15:35:00,207.15
15926.0,134.44,1,155,2010-06-15 15:23:00,2010-06-15 15:23:00,134.44
15927.0,106.54,1,66,2010-03-02 13:25:00,2010-03-02 13:25:00,106.54
15928.0,293.53,1,164,2010-02-21 15:16:00,2010-02-21 15:16:00,293.53
15929.0,594.0,1,120,2010-03-05 14:56:00,2010-03-05 14:56:00,594.0
15930.0,426.63,1,139,2011-10-03 14:52:00,2011-10-03 14:52:00,426.63
15931.0,239.9,1,118,2010-10-07 16:46:00,2010-10-07 16:46:00,239.9
15932.0,2495.87,8,2325,2011-02-23 14:50:00,2011-12-05 17:13:00,311.98375
15933.0,1107.46,3,885,2011-09-14 12:05:00,2011-11-18 13:14:00,369.15333333333336
15934.0,2190.66,2,2166,2010-10-06 12:08:00,2010-10-18 10:13:00,1095.33
15935.0,416.86,2,115,2011-04-12 09:35:00,2011-04-14 13:27:00,208.43
15936.0,282.79,2,211,2010-08-29 11:42:00,2010-11-25 16:39:00,141.395
15937.0,145.35000000000002,1,73,2011-10-06 15:48:00,2011-10-06 15:48:00,145.35000000000002
15938.0,734.8100000000001,9,449,2010-06-01 09:42:00,2011-08-19 12:56:00,81.64555555555556
15939.0,9060.39,16,6260,2010-11-30 12:07:00,2011-09-11 11:30:00,566.274375
15940.0,35.8,1,4,2011-02-01 16:18:00,2011-02-01 16:18:00,35.8
15941.0,405.0,1,60,2010-03-12 14:45:00,2010-03-12 14:45:00,405.0
15942.0,337.44,1,232,2011-07-29 09:01:00,2011-07-29 09:01:00,337.44
15943.0,271.28999999999996,2,183,2010-01-31 11:04:00,2010-02-28 12:49:00,135.64499999999998
15944.0,2164.24,4,859,2009-12-13 12:57:00,2011-03-08 10:33:00,541.06
15945.0,646.27,4,345,2009-12-01 13:47:00,2010-12-09 13:14:00,161.5675
15946.0,2304.18,3,1614,2010-03-16 10:49:00,2010-07-25 12:18:00,768.06
15947.0,1708.24,1,898,2011-09-18 10:46:00,2011-09-18 10:46:00,1708.24
15948.0,1509.0900000000001,3,852,2010-10-11 12:16:00,2011-12-01 15:32:00,503.03000000000003
15949.0,364.72,2,284,2011-09-29 17:34:00,2011-11-23 09:09:00,182.36
15950.0,7120.91,10,3354,2010-01-26 11:39:00,2011-11-08 11:09:00,712.091
15951.0,1013.1700000000001,3,420,2010-11-23 18:20:00,2011-12-01 08:34:00,337.72333333333336
15952.0,781.91,4,391,2011-04-28 12:55:00,2011-11-06 11:18:00,195.4775
15953.0,3440.34,18,1741,2009-12-03 14:00:00,2011-11-24 15:32:00,191.13
15954.0,190.75,1,119,2010-04-29 13:35:00,2010-04-29 13:35:00,190.75
15955.0,8085.9800000000005,22,3967,2010-02-23 16:36:00,2011-11-15 14:15:00,367.54454545454547
15956.0,617.6,2,278,2009-12-13 11:16:00,2010-06-06 13:06:00,308.8
15957.0,921.25,3,453,2010-10-15 12:11:00,2011-11-08 12:14:00,307.0833333333333
15958.0,462.12,4,154,2010-06-07 10:59:00,2011-09-26 13:41:00,115.53
15959.0,542.89,3,269,2010-01-26 16:19:00,2010-01-26 16:38:00,180.96333333333334
15960.0,410.95,4,258,2010-09-30 15:50:00,2010-11-30 15:57:00,102.7375
15961.0,451.28999999999996,1,154,2010-11-25 15:59:00,2010-11-25 15:59:00,451.28999999999996
15962.0,289.48,1,228,2010-09-16 13:48:00,2010-09-16 13:48:00,289.48
15963.0,470.76,2,298,2011-10-25 13:05:00,2011-11-20 11:33:00,235.38
15964.0,269.21000000000004,1,93,2010-02-14 15:30:00,2010-02-14 15:30:00,269.21000000000004
15965.0,2771.94,13,1313,2009-12-03 11:45:00,2011-11-22 16:44:00,213.22615384615386
15966.0,426.53,1,275,2010-09-15 10:44:00,2010-09-15 10:44:00,426.53
15967.0,2966.0,12,1183,2009-12-01 13:29:00,2011-11-16 15:41:00,247.16666666666666
15968.0,404.55,1,247,2010-11-16 13:04:00,2010-11-16 13:04:00,404.55
15969.0,1127.05,5,223,2010-07-05 13:10:00,2011-12-07 11:06:00,225.41
15970.0,1017.3199999999999,2,498,2010-04-20 11:30:00,2011-02-09 12:08:00,508.65999999999997
15971.0,5902.83,18,2251,2009-12-08 09:46:00,2011-11-22 12:50:00,327.935
15972.0,1769.33,5,468,2010-04-18 14:06:00,2010-09-09 13:20:00,353.866
15973.0,680.62,3,195,2010-10-06 15:00:00,2010-12-08 11:42:00,226.87333333333333
15974.0,3442.15,7,2262,2011-02-24 10:10:00,2011-10-31 13:13:00,491.7357142857143
15975.0,371.01,1,243,2011-09-16 13:33:00,2011-09-16 13:33:00,371.01
15976.0,1694.41,6,1053,2010-06-06 14:01:00,2011-06-27 13:00:00,282.4016666666667
15977.0,1054.73,2,1016,2011-10-31 16:24:00,2011-11-22 13:29:00,527.365
15978.0,3279.42,3,2444,2010-03-05 14:39:00,2011-09-23 15:21:00,1093.14
15979.0,329.21999999999997,1,450,2010-04-16 11:35:00,2010-04-16 11:35:00,329.21999999999997
15980.0,6543.68,7,4822,2010-06-01 14:40:00,2011-09-12 09:41:00,934.8114285714286
15981.0,9362.77,21,4827,2010-03-29 10:07:00,2011-11-15 08:00:00,445.8461904761905
15982.0,324.51,1,131,2010-04-13 15:47:00,2010-04-13 15:47:00,324.51
15983.0,3110.37,8,1872,2009-12-06 12:52:00,2011-11-17 17:34:00,388.79625
15984.0,8393.02,30,5730,2009-12-01 13:38:00,2011-12-07 12:16:00,279.76733333333334
15985.0,2715.28,7,2750,2010-05-27 15:51:00,2011-08-08 16:31:00,387.8971428571429
15986.0,354.42,2,368,2010-11-23 10:02:00,2011-11-09 15:17:00,177.21
15987.0,1535.99,8,1599,2010-11-25 12:56:00,2011-11-27 15:38:00,191.99875
15988.0,738.89,3,476,2010-02-21 11:36:00,2011-11-20 13:23:00,246.29666666666665
15989.0,368.31,2,169,2009-12-02 15:51:00,2010-11-29 12:03:00,184.155
15990.0,1997.75,7,1086,2010-02-28 12:30:00,2011-10-26 15:58:00,285.39285714285717
15991.0,150.55,1,41,2010-06-23 15:50:00,2010-06-23 15:50:00,150.55
15992.0,896.6,3,514,2010-09-12 11:52:00,2011-12-06 11:00:00,298.8666666666667
15993.0,2777.67,7,2037,2011-10-26 16:21:00,2011-12-01 10:45:00,396.81
15994.0,1175.68,3,462,2010-03-14 11:55:00,2011-10-16 12:28:00,391.8933333333334
15995.0,694.54,1,352,2010-10-21 13:57:00,2010-10-21 13:57:00,694.54
15996.0,1386.4,7,643,2010-11-07 15:49:00,2011-09-12 15:14:00,198.05714285714288
15998.0,8274.14,16,5350,2009-12-01 11:45:00,2011-11-03 12:45:00,517.13375
15999.0,20.4,1,24,2009-12-04 12:31:00,2009-12-04 12:31:00,20.4
16000.0,12393.7,3,5110,2011-12-07 12:14:00,2011-12-07 12:17:00,4131.233333333334
16001.0,583.39,1,337,2010-11-23 17:10:00,2010-11-23 17:10:00,583.39
16002.0,169.21,1,70,2010-03-24 13:08:00,2010-03-24 13:08:00,169.21
16003.0,5613.83,10,2210,2009-12-03 18:51:00,2011-11-10 09:57:00,561.383
16004.0,2146.39,5,1076,2010-01-25 13:56:00,2010-08-22 11:48:00,429.27799999999996
16005.0,2365.4900000000002,10,1269,2010-09-15 13:21:00,2011-11-27 13:47:00,236.54900000000004
16006.0,332.82,2,205,2010-11-17 12:03:00,2011-05-12 13:12:00,166.41
16007.0,3053.06,7,2631,2010-06-14 13:18:00,2011-10-23 11:05:00,436.15142857142854
16008.0,5339.13,15,3237,2010-03-19 11:07:00,2011-11-16 10:32:00,355.942
16009.0,972.11,4,366,2011-07-03 11:26:00,2011-11-17 16:51:00,243.0275
16010.0,1694.86,11,919,2010-10-24 10:54:00,2011-04-08 10:14:00,154.0781818181818
16011.0,5601.01,29,3323,2009-12-01 12:02:00,2011-12-01 16:31:00,193.13827586206898
16012.0,2978.59,5,1760,2010-06-28 11:39:00,2011-11-04 13:25:00,595.7180000000001
16013.0,56078.44,84,25520,2009-12-08 10:24:00,2011-12-06 10:36:00,667.6004761904762
16014.0,1100.28,5,462,2010-01-31 12:43:00,2011-11-02 12:04:00,220.05599999999998
16015.0,704.55,3,907,2011-10-21 12:56:00,2011-12-06 10:58:00,234.85
16016.0,2083.4,11,881,2010-11-02 13:27:00,2011-12-06 14:35:00,189.4
16017.0,1545.58,5,635,2010-01-05 12:06:00,2011-10-23 12:56:00,309.116
16018.0,698.13,4,503,2009-12-07 13:57:00,2011-10-31 14:13:00,174.5325
16019.0,17329.16,27,6959,2009-12-14 14:12:00,2011-10-24 11:51:00,641.8207407407407
16020.0,851.01,3,487,2011-10-05 13:54:00,2011-11-23 11:18:00,283.67
16021.0,487.03,2,276,2010-06-13 11:05:00,2010-11-09 14:48:00,243.515
16022.0,602.63,1,255,2011-03-24 13:16:00,2011-03-24 13:16:00,602.63
16023.0,719.81,3,358,2011-03-18 13:32:00,2011-10-24 16:34:00,239.93666666666664
16024.0,483.99,3,504,2010-10-24 11:40:00,2011-11-27 13:26:00,161.33
16025.0,439.65999999999997,1,338,2011-11-10 11:45:00,2011-11-10 11:45:00,439.65999999999997
16026.0,236.09,1,243,2011-10-27 13:53:00,2011-10-27 13:53:00,236.09
16027.0,2048.36,15,2099,2010-01-08 13:21:00,2011-09-09 10:47:00,136.55733333333333
16028.0,82.2,1,18,2010-04-23 11:45:00,2010-04-23 11:45:00,82.2
16029.0,117763.62,107,54450,2009-12-08 11:23:00,2011-11-01 10:27:00,1100.5945794392524
16030.0,331.24,1,283,2011-02-03 11:28:00,2011-02-03 11:28:00,331.24
16031.0,547.9,2,421,2011-04-06 14:23:00,2011-09-08 13:07:00,273.95
16032.0,1965.72,6,1467,2010-07-04 13:31:00,2010-09-09 18:00:00,327.62
16033.0,10608.81,27,4200,2010-08-11 16:44:00,2011-12-04 12:44:00,392.9188888888889
16034.0,911.32,6,585,2010-10-26 13:00:00,2011-05-27 16:17:00,151.88666666666668
16035.0,217.73,1,33,2010-05-28 15:09:00,2010-05-28 15:09:00,217.73
16036.0,2556.84,4,1369,2010-03-29 14:47:00,2011-09-13 14:53:00,639.21
16037.0,1509.3400000000001,5,766,2010-03-01 12:31:00,2011-03-15 09:13:00,301.86800000000005
16038.0,471.78,3,244,2011-05-22 11:29:00,2011-12-02 12:40:00,157.26
16039.0,456.4,2,409,2010-03-21 15:17:00,2010-10-12 10:44:00,228.2
16040.0,2416.9,7,1185,2010-04-09 10:12:00,2011-10-05 13:47:00,345.2714285714286
16041.0,3166.4,3,1584,2011-07-21 16:27:00,2011-11-09 12:25:00,1055.4666666666667
16042.0,2245.32,8,1430,2010-09-12 12:00:00,2011-11-17 17:50:00,280.665
16043.0,1856.5900000000001,8,1011,2010-08-15 11:26:00,2011-11-02 12:50:00,232.07375000000002
16044.0,340.84000000000003,1,170,2010-09-30 18:12:00,2010-09-30 18:12:00,340.84000000000003
16045.0,3434.93,8,2108,2010-07-29 12:50:00,2011-08-12 12:41:00,429.36625
16046.0,235.78,1,248,2010-05-26 13:18:00,2010-05-26 13:18:00,235.78
16047.0,107.14,1,1,2010-01-26 16:34:00,2010-01-26 16:34:00,107.14
16048.0,818.7900000000001,4,425,2010-06-08 12:36:00,2010-12-01 15:28:00,204.69750000000002
16049.0,1852.15,6,1132,2010-07-11 13:53:00,2011-10-30 13:19:00,308.69166666666666
16050.0,300.7,3,388,2010-11-03 15:55:00,2011-06-19 11:44:00,100.23333333333333
16051.0,188.44,1,80,2010-01-27 09:38:00,2010-01-27 09:38:00,188.44
16052.0,362.06,1,282,2011-10-16 15:13:00,2011-10-16 15:13:00,362.06
16053.0,3634.84,6,3067,2010-04-08 11:11:00,2011-11-07 11:21:00,605.8066666666667
16054.0,2111.88,4,791,2010-04-01 18:37:00,2011-07-17 13:08:00,527.97
16055.0,134.8,1,22,2011-05-03 09:26:00,2011-05-03 09:26:00,134.8
16056.0,650.75,1,345,2011-10-25 15:19:00,2011-10-25 15:19:00,650.75
16057.0,3854.85,10,1691,2010-01-07 17:11:00,2011-11-23 15:23:00,385.485
16058.0,62.7,1,18,2010-10-29 16:48:00,2010-10-29 16:48:00,62.7
16059.0,3053.57,12,1431,2010-05-19 13:04:00,2011-10-05 09:56:00,254.46416666666667
16060.0,541.95,3,243,2010-08-02 15:26:00,2010-11-04 12:10:00,180.65
16061.0,89.65,1,19,2010-10-04 15:29:00,2010-10-04 15:29:00,89.65
16062.0,2863.45,8,2035,2010-06-21 13:32:00,2011-11-30 12:15:00,357.93125
16063.0,335.32,1,262,2011-03-24 14:55:00,2011-03-24 14:56:00,335.32
16064.0,109.31,1,55,2009-12-14 16:11:00,2009-12-14 16:11:00,109.31
16065.0,1992.13,8,1207,2010-09-02 13:27:00,2010-12-09 13:03:00,249.01625
16066.0,1521.04,5,935,2011-08-07 14:33:00,2011-11-23 11:54:00,304.20799999999997
16067.0,3269.11,3,1236,2010-02-02 18:01:00,2010-05-26 12:33:00,1089.7033333333334
16068.0,115.73,1,48,2010-04-25 11:52:00,2010-04-25 11:52:00,115.73
16069.0,457.7,1,138,2010-10-18 10:32:00,2010-10-18 10:32:00,457.7
16070.0,852.15,2,457,2011-11-07 16:36:00,2011-11-17 15:50:00,426.075
16071.0,1076.8,4,697,2010-02-22 14:48:00,2011-10-26 11:14:00,269.2
16072.0,4180.09,4,1580,2010-06-08 16:47:00,2011-02-24 14:32:00,1045.0225
16073.0,122.4,1,48,2011-02-15 15:41:00,2011-02-15 15:41:00,122.4
16074.0,252.5,1,38,2010-11-14 13:19:00,2010-11-14 13:19:00,252.5
16075.0,736.9300000000001,2,271,2010-05-24 15:57:00,2010-07-25 11:31:00,368.46500000000003
16076.0,2234.73,10,1435,2011-05-15 12:31:00,2011-12-06 14:59:00,223.473
16077.0,2300.4,1,840,2010-03-24 10:42:00,2010-03-24 10:42:00,2300.4
16078.0,362.99,2,200,2010-02-08 13:29:00,2011-03-01 09:47:00,181.495
16079.0,1352.0,3,864,2011-10-30 13:06:00,2011-11-23 12:48:00,450.6666666666667
16080.0,602.5600000000001,4,298,2010-09-15 14:19:00,2011-09-19 10:42:00,150.64000000000001
16081.0,4278.96,8,2177,2010-02-03 12:46:00,2011-10-14 13:06:00,534.87
16082.0,106.75,1,39,2010-02-07 15:16:00,2010-02-07 15:16:00,106.75
16083.0,2351.42,4,1514,2010-11-16 11:53:00,2011-08-31 10:47:00,587.855
16084.0,436.18,1,216,2011-02-13 16:05:00,2011-02-13 16:05:00,436.18
16085.0,2341.03,12,1382,2010-01-20 14:03:00,2011-11-16 13:24:00,195.08583333333334
16086.0,2687.73,10,1450,2009-12-02 13:20:00,2011-10-11 13:09:00,268.773
16087.0,1739.92,5,664,2010-01-19 12:30:00,2010-11-15 16:44:00,347.98400000000004
16088.0,1437.43,2,373,2010-04-27 10:56:00,2010-05-13 10:16:00,718.715
16089.0,263.49,2,119,2010-07-18 15:51:00,2010-11-18 13:51:00,131.745
16090.0,180.56,1,58,2010-03-25 13:05:00,2010-03-25 13:05:00,180.56
16091.0,315.06,2,154,2011-05-25 09:18:00,2011-07-08 08:45:00,157.53
16092.0,1587.94,6,1188,2010-05-09 16:10:00,2011-08-17 10:46:00,264.6566666666667
16093.0,17.0,1,20,2011-08-25 11:09:00,2011-08-25 11:09:00,17.0
16094.0,3695.56,11,2020,2010-04-16 14:00:00,2011-11-28 12:45:00,335.96
16095.0,447.05,1,265,2010-09-09 16:54:00,2010-09-09 16:54:00,447.05
16096.0,1584.97,4,700,2010-03-04 15:44:00,2011-03-20 13:38:00,396.2425
16097.0,185.04999999999998,1,87,2011-04-13 13:47:00,2011-04-13 13:47:00,185.04999999999998
16098.0,4010.7,14,2008,2009-12-15 09:40:00,2011-09-13 09:59:00,286.4785714285714
16099.0,1573.2,7,960,2010-03-03 11:13:00,2011-10-20 13:13:00,224.74285714285716
16100.0,582.64,1,438,2010-09-03 11:39:00,2010-09-03 11:39:00,582.64
16101.0,3229.16,4,1844,2010-05-27 12:50:00,2011-09-30 10:18:00,807.29
16102.0,1842.14,3,942,2011-08-03 12:50:00,2011-10-28 13:19:00,614.0466666666667
16103.0,6191.71,22,2639,2010-01-08 12:08:00,2011-12-02 14:16:00,281.44136363636363
16104.0,2774.46,9,1047,2009-12-06 10:41:00,2011-10-09 10:23:00,308.2733333333333
16105.0,2386.19,5,2125,2010-04-14 13:27:00,2011-04-05 10:13:00,477.238
16106.0,108.38,1,74,2011-10-05 10:37:00,2011-10-05 10:37:00,108.38
16107.0,3204.1600000000003,7,1176,2011-06-09 18:42:00,2011-11-22 09:40:00,457.7371428571429
16108.0,2235.92,4,1473,2010-03-18 14:14:00,2011-09-16 11:48:00,558.98
16109.0,939.48,3,1092,2010-01-10 10:37:00,2011-05-05 09:17:00,313.16
16110.0,1781.59,4,880,2010-07-05 13:04:00,2011-10-25 14:35:00,445.3975
16111.0,549.33,1,233,2010-10-07 19:51:00,2010-10-07 19:51:00,549.33
16112.0,195.74,4,574,2011-01-05 11:47:00,2011-07-19 14:28:00,48.935
16113.0,161.38,1,176,2011-06-09 16:16:00,2011-06-09 16:16:00,161.38
16114.0,135.75000000000003,1,43,2011-06-22 10:13:00,2011-06-22 10:13:00,135.75000000000003
16115.0,2553.8,12,1589,2010-05-14 11:59:00,2011-11-30 11:32:00,212.8166666666667
16116.0,612.78,1,248,2011-05-12 12:01:00,2011-05-12 12:01:00,612.78
16117.0,654.4,3,321,2010-04-27 11:50:00,2011-06-03 11:42:00,218.13333333333333
16118.0,4376.25,1,2851,2010-02-25 09:40:00,2010-02-25 09:40:00,4376.25
16119.0,1720.81,8,811,2009-12-16 11:56:00,2011-12-01 15:11:00,215.10125
16120.0,2967.51,6,2161,2010-10-13 15:07:00,2011-10-11 14:22:00,494.58500000000004
16121.0,1450.04,5,879,2010-05-23 10:52:00,2011-10-13 12:59:00,290.008
16122.0,895.62,6,1280,2010-10-10 15:26:00,2011-09-27 15:34:00,149.27
16123.0,307.78000000000003,1,170,2011-10-19 09:18:00,2011-10-19 09:18:00,307.78000000000003
16124.0,1772.49,4,797,2009-12-07 10:33:00,2011-01-26 14:45:00,443.1225
16125.0,4292.35,14,1819,2009-12-14 15:38:00,2010-12-07 15:48:00,306.5964285714286
16126.0,14644.6,15,6140,2009-12-02 13:34:00,2011-11-10 16:03:00,976.3066666666667
16127.0,801.3100000000001,2,391,2009-12-13 12:19:00,2011-10-31 13:58:00,400.65500000000003
16128.0,3801.05,11,2445,2010-07-16 16:30:00,2011-11-22 11:14:00,345.55
16129.0,1396.05,3,1261,2010-07-20 12:32:00,2010-10-28 14:29:00,465.34999999999997
16130.0,987.48,4,296,2010-04-01 13:58:00,2010-10-13 15:14:00,246.87
16131.0,9957.42,12,4768,2009-12-02 10:09:00,2011-10-19 11:53:00,829.785
16132.0,664.1999999999999,2,280,2010-03-22 10:25:00,2010-06-13 13:49:00,332.09999999999997
16133.0,22992.26,56,13653,2010-03-31 12:21:00,2011-12-06 11:24:00,410.5760714285714
16134.0,2145.34,5,1637,2010-06-17 09:48:00,2011-11-18 10:05:00,429.06800000000004
16135.0,819.45,2,395,2010-05-05 09:35:00,2011-03-22 12:30:00,409.725
16136.0,946.8000000000001,4,674,2010-02-14 12:49:00,2011-10-11 09:10:00,236.70000000000002
16137.0,422.7,1,210,2010-01-28 15:04:00,2010-01-28 15:04:00,422.7
16138.0,910.35,3,774,2010-04-28 09:51:00,2010-11-26 12:13:00,303.45
16139.0,1111.15,5,602,2009-12-03 13:51:00,2011-11-21 08:37:00,222.23000000000002
16140.0,1433.46,3,1272,2010-09-24 12:03:00,2011-10-05 12:15:00,477.82
16141.0,955.94,2,410,2010-10-18 14:12:00,2011-09-12 13:11:00,477.97
16142.0,535.34,1,422,2011-04-04 10:16:00,2011-04-04 10:16:00,535.34
16143.0,4555.08,12,1866,2009-12-10 09:44:00,2011-12-06 14:13:00,379.59
16144.0,175.2,1,16,2011-04-07 10:09:00,2011-04-07 10:09:00,175.2
16145.0,6805.4400000000005,19,5270,2010-05-04 13:31:00,2011-12-01 10:33:00,358.18105263157895
16146.0,946.38,4,544,2010-09-17 10:46:00,2011-07-05 14:20:00,236.595
16147.0,2398.91,5,1395,2010-02-05 12:26:00,2011-07-29 09:57:00,479.782
16148.0,386.62,2,250,2010-09-29 10:12:00,2011-02-16 14:01:00,193.31
16149.0,422.21999999999997,3,598,2010-10-06 15:54:00,2011-12-05 11:29:00,140.73999999999998
16150.0,4002.17,10,1990,2009-12-17 15:33:00,2011-10-28 12:39:00,400.217
